rowid,school_name,shool_code
5547,黑龙江省体育运动学校,2301030050053623000338369
5548,哈尔滨体育学院附属竞技体育学校,2301030050053623000401369
5549,黑龙江省滑雪学校,2301030050053623000510369
5550,哈尔滨市第四十四中学校,2301030060013423000216342
5551,黑龙江垦区农业广播电视学校,2301030060013623000403364
5552,哈尔滨广播电视中等专业学校(其他中职机构),2301030070023623000263369
5553,哈尔滨广播电视中等专业学校(成人中等专业学校),2301030070023623000436364
5554,哈尔滨市第三中学校,2301030070103423000080342
5555,哈尔滨市燎原学校,2301030090045123000018368
5556,哈尔滨市第十九中学校,2301030100093423000198342
5557,哈尔滨工业大学附属中学校,2301030100093423000265341
5558,黑龙江应用技术学校,2301030110093623000261362
5559,哈尔滨市中实学校,2301030130013423000316341
5560,哈尔滨市南岗区教师进修学校,2301030130023623000275364
5561,黑龙江艺术职业学院,2301030130104123012490368
5562,黑龙江广播电视中等专业学校,2301030150013623000166369
5563,黑龙江粮食职业学院,2301030150014123014109368
5564,哈尔滨幼儿师范高等专科学校,2301030150014123014425368
5565,哈尔滨师范大学附属中学,2301030150073423000273341
5566,哈尔滨市第三十二中学校,2301030150113423000195342
5567,哈尔滨市第二十六职业高级中学,2301030150123623000284365
5568,哈尔滨市公用事业职工中等专业学校,2301030150133623000470364
5569,黑龙江职业学院,2301030160034123011449368
5570,哈尔滨现代艺术设计职业技术学校,2301030170023623000165362
5571,哈尔滨铁道职业技术学院,2301030170044123012907368
5572,哈尔滨市田家炳高级中学校,2301030170103423000189342
5573,黑龙江护理高等专科学校,2301030170154123014272368
5574,哈尔滨市第十三中学校,2301030180133423000214342
5575,哈尔滨市松雷中学校,2301030190013423000192341
5576,黑龙江中德汽车职业技术学校,2301030200043623000262362
5577,黑龙江省对外贸易学校,2301030200043623000520362
5578,黑龙江旅游职业技术学院,2301030200044123013729368
5579,哈尔滨市第三十七中学校,2301031010023423000191341
5580,黑龙江省农垦哈尔滨管理局高级职业中学,2301031010133623000539365
5581,哈尔滨市第七十三中学,2301031456280161334999
5582,黑龙江省农垦哈尔滨管理局高级中学,2301035795983423009229342
5583,哈尔滨市道外区教师进修学校,2301040070023623000152364
5584,哈尔滨市第一中学校道外校区,2301040090093423000082342
5585,哈尔滨市第二中学校,2301040090093423000112342
5586,哈尔滨市第八中学校,2301040090093423000125342
5587,黑龙江科技职业学校,2301040120013623000340362
5588,哈尔滨市第四中学校,2301040120033423000124342
5589,哈尔滨市第一职业高级中学校,2301040120043623000142365
5590,哈尔滨市体育运动学校,2301040120053623000264362
5591,哈尔滨市医学职工中等专业学校,2301040120063623000469364
5592,哈尔滨市第十二中学校,2301040210023423000126342
5593,哈尔滨市第五十八中学校,2301040210023423000127342
5594,黑龙江省商务学校,2301040220023623000407362
5595,哈尔滨第一机器制造集团有限公司高级职业中学校,2301040230013623000146365
5596,哈尔滨双星计算机职业技术学校,2301040240053623000464362
5597,哈尔滨市商业学校,2301040270053623000328362
5598,哈尔滨市永源职业技术高级中学校,2301041020033623000148365
5599,哈尔滨市第九十中学校,2301041110013423000114341
5600,哈尔滨工业美术设计学校,2301041112073623000516362
5601,哈尔滨市第一六二中学校,2301080010043423005044342
5602,哈尔滨市第二十四中学校,2301080020043423005046342
5603,哈尔滨市平房区教师进修学校,2301080030073623000391364
5604,哈尔滨市第一六四中学校,2301080050013423005042342
5605,哈尔滨市第十八职业高级中学校,2301080060033623000313365
5606,哈尔滨市电力工业职业技术学校,2301090010013623000069362
5607,哈尔滨航运学校,2301090030043623000265362
5608,哈尔滨市第九中学校松北校区,2301090050013423000396341
5609,哈尔滨市松北区教师进修学校,2301090050083623000352364
5610,哈尔滨市第十中学校,2301090050123423000395342
5611,哈尔滨美加外国语学校,2301090052003423000037345
5612,哈尔滨市现代护理卫生学校,2301090052043623000055362
5613,哈尔滨市新星中等职业技术学校,2301090052053623000353365
5614,哈尔滨市松北区对青山镇第一中学,2301091010013423000397341
5615,第八十八中学校,2301091546565227452999
5616,哈尔滨顺迈学校,2301091548292660812999
5617,哈尔滨市第五十九中学校,2301100030033423000369342
5618,哈尔滨市英泰职业技术学校,2301100040033623000503362
5619,哈尔滨德强学校,2301100050033423005033345
5620,黑龙江省工程学校,2301100050033623000269362
5621,哈尔滨市朝鲜族第一中学校,2301100060023423000379341
5622,哈尔滨市第十一中学校,2301100060043423000449342
5623,黑龙江成人中等专业学校,2301100060053623000356364
5624,哈尔滨市香坊区教师进修二校,2301100070073623000504364
5625,哈尔滨现代应用技术中等职业学校,2301100070073623000537365
5626,哈尔滨市第六中学校,2301100080083423005035342
5627,哈尔滨市龙江旅游中等职业技术学校,2301100080083623000501362
5628,哈尔滨职业技术学院,2301100090014123012911368
5629,哈尔滨市第一二二中学校,2301100130013423000388342
5630,哈尔滨市第六十四中学校,2301100130053423000373342
5631,哈尔滨市第九中学校,2301100160023423005050342
5632,哈尔滨师范大学艺术学校,2301100180033623000337369
5633,哈尔滨市医药工程学校,2301100180043623000259362
5634,黑龙江医药卫生职业学校,2301100180043623000268362
5635,哈尔滨市航空服务中等专业学校,2301100190013623000271362
5636,黑龙江妇女干部学院女子职业高级中学校,2301100190013623000308365
5637,哈尔滨市正德使用技术中等职业技术学校,2301100200043623000061362
5638,哈尔滨市第四十六中学校,2301101010023423000450341
5639,哈尔滨市信息工程职业技术学校,2301101022083623000270362
5640,哈尔滨市剑桥第三中学校,2301101030013423000385341
5641,哈尔滨市剑桥职业技术学校,2301101030013623000329362
5642,黑龙江司法警官职业学院,2301101032034123012728368
5643,哈尔滨市第四十九中学,2301101453777194802999
5644,哈尔滨工业大学实验中学,2301101458957076818999
5645,卓美艺术学校,2301101547461105285999
5646,哈尔滨市东方红中学校,2301102010013423005032341
5647,呼兰区第一中学校,2301110010043423000132342
5648,哈尔滨市呼兰区教师进修学校,2301110010043623000121364
5649,呼兰区第九中学校,2301110020053423000135342
5650,哈尔滨市呼兰区职业技术教育中心,2301110020053623000122365
5651,呼兰区第六中学,2301110020103423000134342
5652,哈尔滨市万邦学校,2301110030053423000136345
5653,哈尔滨师范大学附属中学校利民校区,2301110040023423000036342
5654,黑龙江省中医药学校,2301110050023623000164362
5655,黑龙江建筑职业技术学院,2301110050024123012053368
5656,黑龙江农垦职业学院,2301110050024123012727368
5657,黑龙江信息技术职业学院,2301110050024123013450368
5658,黑龙江省孤儿职业技术学校,2301110052013623000339362
5659,呼兰区第三中学,2301110070033423000133342
5660,哈尔滨市顺迈高级中学,2301111517548501462999
5661,哈尔滨科学技术职业学院,2301120010014123014108368
5662,阿城区职业技术教育中心学校,2301120010103623000080365
5663,阿城区第二中学校,2301120020033423000057342
5664,阿城区教师进修学校,2301120020033623000085364
5665,阿城区第一中学校,2301120020113423000056342
5666,阿城区朝鲜族中学校,2301120040013423000065341
5667,阿城区继电高级中学校,2301120040023423000060342
5668,哈尔滨江南职业技术学院,2301120072034123013451368
5669,阿城区龙涤中学校,2301120090033423000055342
5670,双城区第三中学,2301130010053423000456342
5671,双城区兆麟中学,2301130010443423000455342
5672,双城区教师进修学校,2301130010533623000369364
5673,双城区职业技术教育中心学校,2301130010563623000368365
5674,双城区铁路中学,2301130010653423000457342
5675,哈尔滨市经济贸易职工中等专业学校,2301131002003623000472364
5676,双城区兰棱镇第一中学,2301131012003423000348341
5677,双城区周家镇第一中学,2301131022003423000454342
5678,双城区五家镇高级中学,2301131030013423000347342
5679,双城区韩甸镇中学,2301131042003423000349341
5680,双城区农丰镇中学,2301131072003423000453341
5681,依兰县高级中学,2301231000013423000211342
5682,依兰县第三中学校,2301231000013423000212342
5683,依兰县职业高中,2301231000013623000173365
5684,依兰县教师进修学校,2301231000053623000189364
5685,依兰县达连河高级中学,2301231010073423000293342
5686,方正县综合高级中学校,2301241000393423000294342
5687,方正县教师进修学校,2301241000393623000251364
5688,方正县职业高级中学,2301241000403623000250365
5689,方正县第一中学校,2301241000433423000271342
5690,方正林业局第一中学,2301244004003423000295342
5691,宾县第二中学校,2301251000513423000138341
5692,宾县教师进修学校,2301251000533623000090364
5693,宾县第三中学校,2301251000593423000091341
5694,宾县职业教育中心,2301251000593623000124365
5695,宾县第一中学校,2301251000623423000137342
5696,黑龙江农垦科技职业学院,2301255795984123013453368
5697,巴彦县教师进修学校,2301261000043623000239364
5698,巴彦县第三高级中学,2301261000073423000252342
5699,巴彦县职业教育中心,2301261000073623000240365
5700,巴彦县高级中学,2301261000113423000288342
5701,巴彦县兴隆中学,2301261010023423000153342
5702,兴隆林业局高级中学,2301264000023423000323342
